repo_full_name,html_url,description,homepage,topics,archived,disabled,is_fork,license_spdx,language,stars,forks,watchers,open_issues,size_kb,created_at,updated_at,pushed_at,days_since_last_commit,days_since_last_update,risk_score,action,risk_flags,why,updated_at_run
sirupsen/logrus,https://github.com/sirupsen/logrus,"Structured, pluggable logging for Go.",,"go,logging,logrus",0,0,0,MIT,Go,25700,2281,25700,75,1074,2013-10-16T19:08:55Z,2026-03-01T13:40:39Z,2026-02-27T12:58:46Z,2,0,0,OK,,"Active (last commit 2d ago); 75 open issues, 25700★",2026-03-02T04:49:18.023857+00:00
Modernizr/Modernizr,https://github.com/Modernizr/Modernizr,Modernizr is a JavaScript library that detects HTML5 and CSS3 features in the user’s browser.,https://www.npmjs.com/package/modernizr,"css3-features,feature-detection,hacktoberfest,javascript,javascript-library,modernizr",0,0,0,MIT,JavaScript,25673,2950,25673,192,20100,2009-09-25T20:13:23Z,2026-03-01T02:43:47Z,2026-02-28T06:40:50Z,1,1,0,OK,,"Active (last commit 1d ago); 192 open issues, 25673★",2026-03-02T04:49:17.283787+00:00
kataras/iris,https://github.com/kataras/iris,"The fastest HTTP/2 Go Web Framework. New, modern and easy to learn. Fast development with Code you control. Unbeatable cost-performance ratio :rocket:",https://www.iris-go.com,"dependency-injection,go,golang,http2,iris,mvc,sessions,web-framework,websocket",0,0,0,BSD-3-Clause,Go,25622,2454,25622,144,18454,2016-01-30T04:36:48Z,2026-03-01T01:18:26Z,2026-01-15T12:50:22Z,45,1,0,OK,,"Active (last commit 45d ago); 144 open issues, 25622★",2026-03-02T04:49:18.023901+00:00
anomalyco/sst,https://github.com/anomalyco/sst,Build full-stack apps on your own infrastructure.,https://sst.dev,,0,0,0,MIT,TypeScript,25570,2030,25570,250,164392,2020-08-04T20:28:14Z,2026-03-02T02:55:10Z,2026-03-01T19:24:29Z,0,0,0,OK,,"Active (last commit 0d ago); 250 open issues, 25570★",2026-03-02T04:49:17.778320+00:00
dapr/dapr,https://github.com/dapr/dapr,"Dapr is a portable runtime for building distributed applications across cloud and edge, combining event-driven architecture with workflow orchestration.",https://dapr.io,"containers,event-driven,kubernetes,microservice,microservices,pubsub,serverless,sidecar,state-management",0,0,0,Apache-2.0,Go,25551,2049,25551,399,171582,2019-06-19T00:49:06Z,2026-03-02T03:50:04Z,2026-02-27T20:53:30Z,2,0,0,OK,,"Active (last commit 2d ago); 399 open issues, 25551★",2026-03-02T04:49:18.023943+00:00
TheAlgorithms/Rust,https://github.com/TheAlgorithms/Rust, All Algorithms implemented in Rust ,,"algorithms,data-structures,hacktoberfest,rust,rust-lang",0,0,0,MIT,Rust,25509,2536,25509,3,1561,2018-09-13T13:29:27Z,2026-03-02T00:09:40Z,2026-02-28T08:44:03Z,1,0,0,OK,,"Active (last commit 1d ago); 3 open issues, 25509★",2026-03-02T04:49:18.513657+00:00
go-kratos/kratos,https://github.com/go-kratos/kratos,Your ultimate Go microservices framework for the cloud-native era.,https://go-kratos.dev,"ai,architecture,cloud-native,framework,generate,go,golang,grpc,http,kratos,mcp,microservice,microservices,protobuf",0,0,0,MIT,Go,25495,4156,25495,81,9513,2019-01-10T10:42:31Z,2026-03-02T02:20:25Z,2026-02-28T03:43:13Z,2,0,0,OK,,"Active (last commit 2d ago); 81 open issues, 25495★",2026-03-02T04:49:18.023985+00:00
zloirock/core-js,https://github.com/zloirock/core-js,Standard Library,https://core-js.io,"ecmascript-proposals,es2015,es6,es7,esnext,javascript,js,polyfill,ponyfill,proposal,proposals,shim",0,0,0,MIT,JavaScript,25453,1698,25453,35,83639,2013-07-17T16:32:27Z,2026-03-02T03:27:29Z,2026-03-01T23:48:45Z,0,0,0,OK,,"Active (last commit 0d ago); 35 open issues, 25453★",2026-03-02T04:49:17.284009+00:00
gitleaks/gitleaks,https://github.com/gitleaks/gitleaks,Find secrets with Gitleaks 🔑,https://gitleaks.io,"ai-powered,ci-cd,cicd,cli,data-loss-prevention,devsecops,dlp,git,gitleaks,go,golang,hacktoberfest,llm,llm-inference,llm-training,nhi,open-source,secret,security,security-tools",0,0,0,MIT,Go,25159,1934,25159,344,6362,2018-01-27T18:19:31Z,2026-03-02T00:19:21Z,2026-02-21T13:30:12Z,8,0,0,OK,,"Active (last commit 8d ago); 344 open issues, 25159★",2026-03-02T04:49:18.024069+00:00
jdx/mise,https://github.com/jdx/mise,"dev tools, env vars, task runner",https://mise.jdx.dev,,0,0,0,MIT,Rust,25155,914,25155,32,38768,2023-01-09T14:44:21Z,2026-03-02T04:40:01Z,2026-03-02T04:45:23Z,0,0,0,OK,,"Active (last commit 0d ago); 32 open issues, 25155★",2026-03-02T04:49:18.513705+00:00
tokio-rs/axum,https://github.com/tokio-rs/axum,HTTP routing and request-handling library for Rust that focuses on ergonomics and modularity,,"http,routing,rust",0,0,0,MIT,Rust,25141,1352,25141,75,5811,2021-05-30T09:22:25Z,2026-03-02T02:01:10Z,2026-02-26T10:14:20Z,3,0,0,OK,,"Active (last commit 3d ago); 75 open issues, 25141★",2026-03-02T04:49:18.513755+00:00
gocolly/colly,https://github.com/gocolly/colly,Elegant Scraper and Crawler Framework for Golang,https://go-colly.org/,"crawler,crawling,framework,go,golang,scraper,scraping,spider",0,0,0,Apache-2.0,Go,25126,1840,25126,189,8640,2017-09-29T14:08:49Z,2026-03-01T12:38:12Z,2026-02-17T15:21:04Z,12,0,0,OK,,"Active (last commit 12d ago); 189 open issues, 25126★",2026-03-02T04:49:18.144359+00:00
asdf-vm/asdf,https://github.com/asdf-vm/asdf,"Extendable version manager with support for Ruby, Node.js, Elixir, Erlang & more",https://asdf-vm.com/,"asdf-vm,bash,cli,elixir,elvish,erlang,fish,golang,multiple-languages,node,nushell,powershell,python,ruby,shell,version-manager,zsh",0,0,0,MIT,Go,25122,919,25122,182,4296,2014-11-29T04:41:43Z,2026-03-02T04:41:23Z,2026-03-01T13:32:38Z,0,0,0,OK,,"Active (last commit 0d ago); 182 open issues, 25122★",2026-03-02T04:49:18.144444+00:00
dimsemenov/PhotoSwipe,https://github.com/dimsemenov/PhotoSwipe,"JavaScript image gallery for mobile and desktop, modular, framework independent",http://photoswipe.com,"gallery,image,javascript,lightbox",0,0,0,MIT,JavaScript,25091,3294,25091,163,30495,2011-04-07T05:46:29Z,2026-03-01T20:23:11Z,2025-12-04T07:31:46Z,87,0,0,OK,,"Active (last commit 87d ago); 163 open issues, 25091★",2026-03-02T04:49:17.284150+00:00
tsenart/vegeta,https://github.com/tsenart/vegeta,HTTP load testing tool and library. It's over 9000!,http://godoc.org/github.com/tsenart/vegeta/lib,"benchmarking,go,http,load-testing",0,0,0,MIT,Go,24932,1415,24932,111,3957,2013-08-13T11:45:21Z,2026-03-02T01:12:34Z,2026-02-16T14:07:07Z,13,0,0,OK,,"Active (last commit 13d ago); 111 open issues, 24932★",2026-03-02T04:49:18.144510+00:00
blackmatrix7/ios_rule_script,https://github.com/blackmatrix7/ios_rule_script,分流规则、重写写规则及脚本。,,,0,0,0,GPL-2.0,JavaScript,24920,3893,24920,339,1562489,2020-06-30T05:40:53Z,2026-03-02T03:26:30Z,2026-03-01T18:14:08Z,0,0,0,OK,,"Active (last commit 0d ago); 339 open issues, 24920★",2026-03-02T04:49:17.284217+00:00
XIU2/CloudflareSpeedTest,https://github.com/XIU2/CloudflareSpeedTest,🌩「自选优选 IP」测试 Cloudflare CDN 延迟和速度，获取最快 IP ！当然也支持其他 CDN / 多个解析 IP 的网站 ~,,"cdn,cloudflare,go,golang,speedtest",0,0,0,GPL-3.0,Go,24841,4816,24841,24,441,2020-08-30T14:24:52Z,2026-03-02T03:44:48Z,2026-02-26T06:58:43Z,3,0,0,OK,,"Active (last commit 3d ago); 24 open issues, 24841★",2026-03-02T04:49:18.144655+00:00
trufflesecurity/trufflehog,https://github.com/trufflesecurity/trufflehog,"Find, verify, and analyze leaked credentials",https://trufflesecurity.com,"credentials,devsecops,dynamic-analysis,precommit,scanning,secret,secret-management,secrets,security,security-tools,trufflehog,verification",0,0,0,AGPL-3.0,Go,24812,2242,24812,375,46551,2016-12-31T05:08:12Z,2026-03-02T04:23:20Z,2026-02-28T00:58:30Z,2,0,0,OK,,"Active (last commit 2d ago); 375 open issues, 24812★",2026-03-02T04:49:18.144717+00:00
go-delve/delve,https://github.com/go-delve/delve,Delve is a debugger for the Go programming language.,,"debugger,go,golang",0,0,0,MIT,Go,24624,2196,24624,107,34326,2014-05-20T19:24:43Z,2026-03-01T11:57:13Z,2026-02-27T18:40:37Z,2,0,0,OK,,"Active (last commit 2d ago); 107 open issues, 24624★",2026-03-02T04:49:18.144783+00:00
simple-icons/simple-icons,https://github.com/simple-icons/simple-icons,SVG icons for popular brands,https://simpleicons.org,"brand,brand-assets,brand-colors,branding,branding-assets,brands,company-brands,design,design-assets,icon-pack,icon-packs,icons,iconset,logo,logos,svg,svg-files,svg-icons,svg-images",0,0,0,CC0-1.0,JavaScript,24568,3051,24568,716,68127,2012-11-16T11:09:13Z,2026-03-01T21:51:03Z,2026-03-01T01:01:29Z,1,0,0,OK,,"Active (last commit 1d ago); 716 open issues, 24568★",2026-03-02T04:49:17.284646+00:00
zhaoolee/ChromeAppHeroes,https://github.com/zhaoolee/ChromeAppHeroes,"🌈谷粒-Chrome插件英雄榜, 为优秀的Chrome插件写一本中文说明书, 让Chrome插件英雄们造福人类~  ChromePluginHeroes, Write a Chinese manual for the excellent Chrome plugin, let the Chrome plugin heroes benefit the human~ 公众号「0加1」同步更新",https://zhaoolee.com/ChromeAppHeroes/,,0,0,0,GPL-3.0,JavaScript,24503,2530,24503,39,890944,2019-02-07T06:35:24Z,2026-03-02T04:24:24Z,2026-02-11T03:18:26Z,19,0,0,OK,,"Active (last commit 19d ago); 39 open issues, 24503★",2026-03-02T04:49:17.284714+00:00
GraphiteEditor/Graphite,https://github.com/GraphiteEditor/Graphite,"Open source comprehensive 2D content creation tool suite for graphic design, digital art, and interactive real-time motion graphics — featuring node-based procedural editing",https://graphite.art,"2d-graphics,animation,art,creative-coding,design,graphic-design,graphics,graphics-editor,image-manipulation,image-processing,motion-design,motion-graphics,node-graph,photo-editor,procedural,procedural-drawing,procedural-generation,svg-editor,vector-graphics",0,0,0,Apache-2.0,Rust,24476,1099,24476,483,45742,2020-04-26T07:29:29Z,2026-03-02T03:48:52Z,2026-03-01T13:19:22Z,0,0,0,OK,,"Active (last commit 0d ago); 483 open issues, 24476★",2026-03-02T04:49:18.513912+00:00
actix/actix-web,https://github.com/actix/actix-web,"Actix Web is a powerful, pragmatic, and extremely fast web framework for Rust.",https://actix.rs,"actix,actix-web,async,rust,web,web-development,websockets",0,0,0,Apache-2.0,Rust,24462,1841,24462,210,17474,2017-09-30T15:30:02Z,2026-03-02T02:25:41Z,2026-03-02T02:26:16Z,0,0,0,OK,,"Active (last commit 0d ago); 210 open issues, 24462★",2026-03-02T04:49:18.513965+00:00
hammerjs/hammer.js,https://github.com/hammerjs/hammer.js,A javascript library for multi-touch gestures :// You can touch this,http://hammerjs.github.io,,0,0,0,MIT,JavaScript,24382,2594,24382,318,10186,2012-03-02T12:58:28Z,2026-03-01T19:30:51Z,2026-01-04T10:52:57Z,56,0,0,OK,,"Active (last commit 56d ago); 318 open issues, 24382★",2026-03-02T04:49:17.284783+00:00
winstonjs/winston,https://github.com/winstonjs/winston,A logger for just about everything.,http://github.com/winstonjs/winston,,0,0,0,MIT,JavaScript,24372,1846,24372,521,4365,2010-12-29T18:49:51Z,2026-03-01T05:19:42Z,2025-12-08T19:02:16Z,83,0,0,OK,,"Active (last commit 83d ago); 521 open issues, 24372★",2026-03-02T04:49:17.284843+00:00
uber-go/zap,https://github.com/uber-go/zap,"Blazing fast, structured, leveled logging in Go.",https://pkg.go.dev/go.uber.org/zap,"golang,logging,structured-logging,zap",0,0,0,MIT,Go,24366,1508,24366,175,1984,2016-02-18T19:52:56Z,2026-03-02T03:21:47Z,2025-12-31T18:52:45Z,60,0,0,OK,,"Active (last commit 60d ago); 175 open issues, 24366★",2026-03-02T04:49:18.144907+00:00
flipped-aurora/gin-vue-admin,https://github.com/flipped-aurora/gin-vue-admin,🚀Vite+Vue3+Gin拥有AI辅助的基础开发平台，企业级业务AI+开发解决方案，内置mcp辅助服务，内置skills管理，支持TS和JS混用。它集成了JWT鉴权、权限管理、动态路由、显隐可控组件、分页封装、多点登录拦截、资源权限、上传下载、代码生成器、表单生成器和可配置的导入导出等开发必备功能。,http://demo.gin-vue-admin.com/,"admin,ai,casbin,element-ui,gin,gin-admin,gin-vue-admin,go,go-admin,golang,gorm,i18n,jwt,mcp,skills,vibecoding,vite,vue,vue-admin,vue3",0,0,0,Apache-2.0,Go,24358,7010,24358,40,16935,2019-09-01T13:22:35Z,2026-03-02T00:40:59Z,2026-03-02T03:43:04Z,0,0,0,OK,,"Active (last commit 0d ago); 40 open issues, 24358★",2026-03-02T04:49:18.144970+00:00
microsoft/typescript-go,https://github.com/microsoft/typescript-go,Staging repo for development of native port of TypeScript,,,0,0,0,Apache-2.0,Go,24292,844,24292,312,218690,2024-09-19T20:25:12Z,2026-03-02T03:18:41Z,2026-03-02T01:27:30Z,0,0,0,OK,,"Active (last commit 0d ago); 312 open issues, 24292★",2026-03-02T04:49:18.145026+00:00
Wilfred/difftastic,https://github.com/Wilfred/difftastic,a structural diff that understands syntax 🟥🟩,https://difftastic.wilfred.me.uk/,"diff,tree-sitter",0,0,0,MIT,Rust,24243,433,24243,260,1700697,2018-12-18T11:19:45Z,2026-03-02T04:19:47Z,2026-02-25T01:15:36Z,5,0,0,OK,,"Active (last commit 5d ago); 260 open issues, 24243★",2026-03-02T04:49:18.514068+00:00
Schniz/fnm,https://github.com/Schniz/fnm,"🚀 Fast and simple Node.js version manager, built in Rust",https://fnm.vercel.app,"hacktoberfest,javascript,nodejs,nvm,reasonml,version",0,0,0,GPL-3.0,Rust,24160,611,24160,370,4184,2019-01-16T13:32:14Z,2026-03-02T04:08:16Z,2026-02-28T04:52:13Z,1,0,0,OK,,"Active (last commit 1d ago); 370 open issues, 24160★",2026-03-02T04:49:18.514118+00:00
ramda/ramda,https://github.com/ramda/ramda,:ram: Practical functional Javascript,https://ramdajs.com,"javascript,ramda",0,0,0,MIT,JavaScript,24100,1434,24100,146,8513,2013-06-21T20:32:35Z,2026-03-01T21:10:44Z,2026-01-22T07:16:29Z,38,0,0,OK,,"Active (last commit 38d ago); 146 open issues, 24100★",2026-03-02T04:49:17.284897+00:00
tree-sitter/tree-sitter,https://github.com/tree-sitter/tree-sitter,An incremental parsing system for programming tools,https://tree-sitter.github.io,"c,incremental,parser,parsing,rust,tree-sitter,wasm",0,0,0,MIT,Rust,24000,2442,24000,136,21469,2013-11-06T06:16:00Z,2026-03-02T03:43:03Z,2026-03-02T01:17:46Z,0,0,0,OK,,"Active (last commit 0d ago); 136 open issues, 24000★",2026-03-02T04:49:18.514166+00:00
urfave/cli,https://github.com/urfave/cli,"A declarative, simple, fast, and fun package for building command line tools in Go",https://cli.urfave.org,"cli,command-line,go,golang-library,json,toml,yaml",0,0,0,MIT,Go,23904,1754,23904,72,12187,2013-07-13T19:32:06Z,2026-03-02T01:34:15Z,2026-03-02T01:34:13Z,0,0,0,OK,,"Active (last commit 0d ago); 72 open issues, 23904★",2026-03-02T04:49:18.145085+00:00
biomejs/biome,https://github.com/biomejs/biome,"A toolchain for web projects, aimed to provide functionalities to maintain them. Biome offers formatter and linter, usable via CLI and LSP.",https://biomejs.dev,"css,formatter,javascript,json,jsx,linter,static-code-analysis,typescript,web",0,0,0,Apache-2.0,Rust,23877,880,23877,508,244387,2023-07-27T20:30:22Z,2026-03-02T02:47:22Z,2026-03-02T02:53:05Z,0,0,0,OK,,"Active (last commit 0d ago); 508 open issues, 23877★",2026-03-02T04:49:18.514208+00:00
validatorjs/validator.js,https://github.com/validatorjs/validator.js,String validation,,"hacktoberfest,input,javascript,node,sanitization,sanitize,validate,validation,validations,validator",0,0,0,MIT,JavaScript,23760,2437,23760,371,5572,2010-10-06T06:58:48Z,2026-03-02T02:24:52Z,2026-02-28T10:56:07Z,1,0,0,OK,,"Active (last commit 1d ago); 371 open issues, 23760★",2026-03-02T04:49:17.285058+00:00
SillyTavern/SillyTavern,https://github.com/SillyTavern/SillyTavern,LLM Frontend for Power Users.,https://sillytavern.app,"ai,chat,llm",0,0,0,AGPL-3.0,JavaScript,23743,4823,23743,365,212647,2023-02-09T10:19:24Z,2026-03-02T04:33:39Z,2026-03-01T20:17:38Z,0,0,0,OK,,"Active (last commit 0d ago); 365 open issues, 23743★",2026-03-02T04:49:17.285162+00:00
quii/learn-go-with-tests,https://github.com/quii/learn-go-with-tests,Learn Go with test-driven development,,"go,golang,tdd,test-driven-development,testing",0,0,0,MIT,Go,23523,2934,23523,74,9358,2018-03-02T11:41:14Z,2026-03-01T17:17:38Z,2026-02-26T19:28:44Z,3,0,0,OK,,"Active (last commit 3d ago); 74 open issues, 23523★",2026-03-02T04:49:18.145205+00:00
processing/p5.js,https://github.com/processing/p5.js,"p5.js is a client-side JS platform that empowers artists, designers, students, and anyone to learn to code and express themselves creatively on the web. It is based on the core principles of Processing. Looking for p5.js 2.0? http://beta.p5js.org",http://p5js.org/,"art,creative-coding,design,education,graphics,html,javascript,learning,p5js,processing,sound",0,0,0,LGPL-2.1,JavaScript,23470,3723,23470,525,128503,2013-02-26T03:14:47Z,2026-03-01T18:53:19Z,2026-02-28T19:08:44Z,1,0,0,OK,,"Active (last commit 1d ago); 525 open issues, 23470★",2026-03-02T04:49:17.285282+00:00
semantic-release/semantic-release,https://github.com/semantic-release/semantic-release,:package::rocket: Fully automated version management and package publishing,https://semantic-release.gitbook.io,"automation,changelog,package,publish,release,release-automation,release-workflow,semantic-release,semantic-version,semver,semver-release,version",0,0,0,MIT,JavaScript,23375,1796,23375,380,8523,2014-09-15T16:18:28Z,2026-03-02T04:20:41Z,2026-03-02T01:43:05Z,0,0,0,OK,,"Active (last commit 0d ago); 380 open issues, 23375★",2026-03-02T04:49:17.285335+00:00
tailwindlabs/heroicons,https://github.com/tailwindlabs/heroicons,A set of free MIT-licensed high-quality SVG icons for UI development.,https://heroicons.com,,0,0,0,MIT,JavaScript,23374,1322,23374,2,3005,2020-02-24T14:16:00Z,2026-03-01T19:40:13Z,2026-02-28T06:46:42Z,1,0,0,OK,,"Active (last commit 1d ago); 2 open issues, 23374★",2026-03-02T04:49:17.285385+00:00
MagicMirrorOrg/MagicMirror,https://github.com/MagicMirrorOrg/MagicMirror,"MagicMirror² is an open source modular smart mirror platform. With a growing list of installable modules, the MagicMirror² allows you to convert your hallway or bathroom mirror into your personal assistant.",https://magicmirror.builders,"domotics,javascript,magicmirror,mirror,raspberry-pi,smarthome",0,0,0,MIT,JavaScript,23338,4524,23338,16,26415,2014-02-19T15:48:09Z,2026-03-02T02:28:52Z,2026-03-01T14:28:06Z,0,0,0,OK,,"Active (last commit 0d ago); 16 open issues, 23338★",2026-03-02T04:49:17.285435+00:00
valyala/fasthttp,https://github.com/valyala/fasthttp,Fast HTTP package for Go. Tuned for high performance. Zero memory allocations in hot paths. Up to 10x faster than net/http,,,0,0,0,MIT,Go,23280,1818,23280,110,4134,2015-10-18T22:19:57Z,2026-03-01T22:41:52Z,2026-03-02T04:43:29Z,0,0,0,OK,,"Active (last commit 0d ago); 110 open issues, 23280★",2026-03-02T04:49:18.145276+00:00
charmbracelet/glow,https://github.com/charmbracelet/glow,"Render markdown on the CLI, with pizzazz! 💅🏻",,"cli,excitement,hacktoberfest,markdown",0,0,0,MIT,Go,23251,588,23251,164,3030,2019-11-04T23:34:55Z,2026-03-02T03:36:57Z,2026-02-23T10:52:55Z,6,0,0,OK,,"Active (last commit 6d ago); 164 open issues, 23251★",2026-03-02T04:49:18.145335+00:00
